url,title,date,claim,rating,site
https://www.snopes.com/fact-check/kamala-harris-mask-state-of-the-union/,Did Someone Wear 'Kamala Harris Mask' to Pose as Her at 2023 SOTU Speech?,2023-02-08T13:28:21Z,"Video accurately showed someone claiming to be U.S. Vice President Kamala Harris sitting behind U.S. President Joe Biden at his State of the Union speech on Feb. 7, 2023. The person’s mask appears to be slipping off through loose-appearing skin around her neck, proving that she is posing as Harris.",False,snopes
https://www.snopes.com/fact-check/did-biden-poop-his-pants-in-rome/,Did Biden Poop His Pants in Rome?,2021-11-01T01:12:00Z,U.S. President Joe Biden pooped his pants during a meeting with Pope Francis in Rome.,False,snopes
https://www.snopes.com/news/2023/02/09/joe-biden-increase-national-deficit-800-billion/,Did Joe Biden Increase — or Decrease — the Federal Deficit Since He Became President?,2023-02-09T11:46:23Z,,,snopes
https://www.snopes.com/fact-check/biden-white-americans-video/,Does Video Show Biden Promoting an Agenda To Make 'White Americans' the Minority Population?,2023-02-15T17:50:33Z,A video of U.S. President Joe Biden from 2015 shows him promoting an agenda to make “white Americans” of European descent an “absolute minority” in the U.S. through “nonstop” immigration of people of color.,False,snopes
https://www.snopes.com/fact-check/biden-run-mile-and-push-ups-pull-ups/,"No, Biden Did Not Run a Mile and Do 36 Push-Ups and 11 Pull-Ups",2023-02-21T13:27:19Z,"U.S. President Joe Biden, who is 80, ran one mile in five minutes and did 36 push-ups and 11 pull-ups, according to an early 2023 health status report.",Originated as Satire,snopes
https://www.snopes.com/fact-check/biden-fall-air-force-one-disembarked/,Did Biden Fall Out of Air Force One as He Disembarked?,2023-02-22T11:17:19Z,A video authentically shows U.S. President Joe Biden tumbling down airplane stairs as he disembarked from Air Force One on a trip to Poland in February 2023.,False,snopes
https://www.snopes.com/fact-check/joe-biden-grope-photograph/,Did Joe Biden Grope Stephanie Carter During a Government Ceremony?,2017-10-27T03:27:31Z,"A picture shows Vice President Joe Biden groping Stephanie Carter, wife of former defense secretary Ash Carter, during a government ceremony.",False,snopes
https://www.snopes.com/fact-check/biden-keystone-pipeline-find-a-job/,Did Biden Admin Tell Keystone Pipeline Workers 'Find Another Job'?,2021-02-05T05:17:33Z,"A screenshot taken from TV coverage of a White House news conference displays a chyron accurately stating that the Biden administration had told pipeline workers, ""You can find another job.""",Mixture,snopes
https://www.snopes.com/fact-check/biden-abortion-exec-order/,Did Biden Sign an Executive Order Allowing the U.S. to Fund Abortions Abroad?,2021-02-07T02:17:23Z,President Joe Biden signed an executive order in 2021 allowing the U.S. to fund abortions abroad.,False,snopes
https://www.snopes.com/fact-check/biden-aid-vietnam-refugees/,Did Biden Block Giving Aid and Admittance to Vietnamese Refugees in 1975?,2021-02-16T00:19:00Z,"In 1975, then-U.S. Sen. Joe Biden blocked aid to South Vietnam and did not allow admittance of Vietnamese refugees into the United States.",Mostly False,snopes
https://www.snopes.com/fact-check/vaccine-biden-trump/,Did Biden Inherit 'Nonexistent' COVID-19 Vaccine Distribution Plan?,2021-01-22T09:23:01Z,"The Biden administration had to ""start from scratch"" with a comprehensive COVID-19 vaccine distribution plan because the Trump administration had no working plan.",Mixture,snopes
https://www.snopes.com/fact-check/jill-biden-babysitter-joe-biden/,Was Jill Biden Joe Biden's Babysitter?,2021-02-22T00:51:00Z,First lady Jill Biden was a teenager working as the Biden family babysitter when she started dating President Joe Biden.,False,snopes
https://www.snopes.com/fact-check/prague-confederacy-of-fools/,Did a Prague Newspaper Call U.S. a 'Confederacy of Fools' for Electing Joe Biden?,2012-11-12T04:00:00Z,A Prague newspaper termed the American people a 'confederacy of fools' for electing Joe Biden.,False,snopes
https://www.snopes.com/fact-check/biden-crack-pipes-racial-equity/,Did Biden Admin 'Fund Crack Pipes' To 'Advance Racial Equity'?,2022-02-08T08:23:31Z,"In early 2022, the Biden administration endeavored to advance racial equity by distributing crack pipes to drug users.",Outdated,snopes
https://www.snopes.com/fact-check/what-has-america-become-letter/,Did Ken Huber Ask 'What Has America Become' in a Letter to the Editor?,2021-04-27T06:59:25Z,"A letter to the editor credited to Ken Huber from Tawas City asked: ""What has America become?""",Outdated,snopes
https://www.snopes.com/news/2022/10/31/scholar-inflation-will-likely-stay-high-regardless-of-which-party-wins-the-midterms_partner/,Scholar: Inflation Will Likely Stay High Regardless of Which Party Wins the Midterms,2022-10-31T12:51:14Z,,,snopes
https://www.snopes.com/fact-check/biden-cheat-sheets/,Are President Biden's 'Cheat Sheets' Unusual?,2022-11-20T11:00:01Z,"U.S. President Joe Biden's use of ""cheat sheets"" or instructions at public events is an unusual practice.",False,snopes
https://www.snopes.com/fact-check/joe-biden-us-mexico-border-president/,Did Joe Biden Never Visit the U.S.-Mexico Border After Becoming President?,2022-12-01T13:10:53Z,"As of Dec. 1, 2022, U.S. President Joe Biden had not visited the U.S.-Mexico border since taking office in early 2021.",True,snopes
https://www.snopes.com/news/2022/11/22/latest-in-the-hunter-biden-laptop-saga-cbs-news-taps-expert-who-says-its-real/,Latest in the Hunter Biden Laptop Saga: CBS News Taps Expert Who Says It's Real,2022-11-22T14:16:11Z,,,snopes
https://www.snopes.com/fact-check/ashley-biden-leaked-diary-accusation/,Did Ashley Biden Call Childhood Showers with Her Father 'Probably Inappropriate' in Leaked Diary?,2022-12-07T14:35:48Z,"A diary authored by U.S. President Joe Biden's daughter, Ashley Biden, describes showers taken with her father when she was a child as ""probably not appropriate.""",True,snopes
https://www.snopes.com/fact-check/ashley-biden-diary-afraid/,No Evidence Ashley Biden Said She Feared Her Father 'Coming in the Shower' with Her,2022-12-08T10:59:19Z,"U.S. President Joe Biden's daughter, Ashley, once wrote in a diary, ""I [am] so afraid of him coming in the shower with me that I've waited until late at night to take a shower.""",Unfounded,snopes
https://www.snopes.com/fact-check/paul-whelan-discharge/,Was Paul Whelan Punitively Discharged from the Marines?,2022-12-09T13:13:46Z,Paul Whelan received a punitive discharge from the Marines.,True,snopes
https://www.snopes.com/fact-check/joe-biden-acid-beatles/,Did Biden Drop Acid With the Beatles?,2021-05-26T01:31:06Z,U.S. President Joe Biden said that he once took acid with the Beatles.,False,snopes
https://www.snopes.com/fact-check/biden-tucker-carlson-white-men/,"No, Biden Did Not Say 'White Republican Men' Are 'More Dangerous Than ISIS'",2021-06-02T03:22:06Z,"In June 2021, U.S. President Joe Biden said white Republican men were more dangerous than the Islamic State group, or words to that effect.",False,snopes
https://www.snopes.com/fact-check/biden-interracial-couples-tv-ads/,Did Biden Say Interracial Couples in TV Ads Make Him 'Optimistic'?,2021-06-03T02:14:43Z,"In a speech on June 1, 2021, to mark the 100th anniversary of the Tulsa Race Massacre, U.S. President Joe Biden cited the growing number of interracial couples appearing in contemporary television advertisements as a reason for his optimism about America's future.",True,snopes
https://www.snopes.com/fact-check/did-biden-fake-drive-a-ford-truck/,Did Biden 'Fake' Drive a Ford Truck?,2021-05-20T06:58:41Z,Video shows that U.S. President Joe Biden faked driving a Ford truck that was actually being controlled by a second steering wheel.,False,snopes
https://www.snopes.com/fact-check/biden-justice-trump-rape-suit/,Is Biden's DOJ Representing Trump in Defamation Case — After Biden Criticized Trump For Same Thing?,2021-06-08T06:26:08Z,"According to a brief filed on June 7, 2021, the U.S. Department of Justice under President Joe Biden is — despite Biden's criticism of the move before he was president — still seeking to defend former President Donald Trump in a defamation lawsuit brought by a journalist who accused Trump of raping her.",True,snopes
https://www.snopes.com/fact-check/biden-trump-putin/,Did Biden Call Putin 'President Trump' and then Correct Himself?,2021-06-16T06:21:10Z,"On June 16, 2021, U.S. President Joe Biden mistakenly referred to Russian President Vladimir Putin as ""President Trump,"" and then quickly corrected himself.",True,snopes
https://www.snopes.com/news/2021/06/19/champ-white-house-first-dog-died/,"Champ, the Bidens' Dog, Has Died",2021-06-19T02:56:20Z,,,snopes
https://www.snopes.com/fact-check/macron-scolds-biden-nato-summit/,Did Macron Scold Biden at NATO Summit?,2021-06-18T02:40:10Z,A photograph shows French President Emmanuel Macron scolding U.S. President Joe Biden during a NATO summit in 2021.,Miscaptioned,snopes
https://www.snopes.com/fact-check/did-biden-say-my-butts-been-wiped/,Did Biden Say 'My Butt's Been Wiped'?,2021-07-26T04:14:32Z,"A video shows President Biden yelling ""My butt's been wiped"" to a gaggle of reporters near Marine One.",Unproven,snopes
https://www.snopes.com/fact-check/biden-18-wheeler-truck/,Did Biden Drive an 18-Wheeler?,2021-07-30T01:53:00Z,U.S. President Joe Biden once drove an 18-wheeler.,False,snopes
https://www.snopes.com/news/2021/08/04/trump-disney-hall-of-presidents/,Trump Absent from Highlight Reel at Disney World's Reopened Hall of Presidents,2021-08-04T05:27:24Z,,,snopes
https://www.snopes.com/news/2022/04/07/was-biden-lost-during-obama-visit/,Was Biden 'Lost' During Obama Visit?,2022-04-07T01:02:01Z,,,snopes
https://www.snopes.com/fact-check/bp-brice-cromwell-high-gas-prices/,Did a BP Oil Exec Named Brice Cromwell Blame Biden for High Gas Prices?,2022-06-06T02:08:46Z,A BP oil executive named Brice Cromwell blamed U.S. President Joe Biden for high gas prices in a viral Facebook post.,Misattributed,snopes
https://www.snopes.com/fact-check/tiktok-video-joe-biden-body-double/,"No, TikTok Video Doesn't Show a Joe Biden 'Double'",2022-06-07T06:54:29Z,"A TikTok video shows a clip of a Joe Biden body ""double"" carrying his own handbags to a car.",False,snopes
https://www.snopes.com/fact-check/biden-place-medal-of-honor-backwards/,"No, Biden Didn't Put Medal of Honor on Backwards",2022-07-07T01:15:11Z,"A video shows U.S. President Joe Biden placing the Medal of Honor on backwards around the neck of recipient Dwight W. Birdwell, a Vietnam War veteran.",False,snopes
https://www.snopes.com/fact-check/pence-biden-falsehoods-trump/,Did Pence Say Biden 'Commits' More Falsehoods Than Any Other President?,2022-06-23T01:57:18Z,"When asked if he had ever seen a president who ""commits so many falsehoods"" as Joe Biden, former Vice President Mike Pence said, “Never in my lifetime.”",Correct Attribution,snopes
https://www.snopes.com/fact-check/biden-vote-overturn-roe/,Did Joe Biden Once Vote To Overturn Roe v. Wade?,2022-07-08T02:09:36Z,"In 1982, then-U.S. Sen. Joe Biden voted in favor of effectively overturning Roe v Wade.",True,snopes
https://www.snopes.com/fact-check/joe-biden-kneeling-george-floyd/,Did Biden Kneel Before George Floyd's Son To Apologize?,2021-04-15T05:32:50Z,A photograph shows U.S. President Joe Biden kneeling in front of George Floyd’s son to apologize for the death of his father while in police custody.,Miscaptioned,snopes
https://www.snopes.com/fact-check/biden-second-amendment-phony/,Did Joe Biden Say 2nd Amendment is a 'Phony Argument'?,2021-04-10T02:53:22Z,"On April 8, 2021, U.S. President Joe Biden said the Second Amendment of the U.S. Constitution is a “phony argument.”",False,snopes
https://www.snopes.com/fact-check/biden-mask-zoom-climate-summit/,Was Biden the Only Mask Wearer at Virtual Climate Summit?,2021-04-23T08:06:08Z,U.S. President Joe Biden was the only world leader to wear a mask during an online climate summit in April 2021.,False,snopes
https://www.snopes.com/fact-check/biden-cancel-fourth-of-july/,Did Biden Say He'll Cancel Fourth of July If Americans Don't Do What They're Told?,2021-04-24T02:20:49Z,U.S. President Joe Biden said that Fourth of July celebrations could be canceled in 2021 if Americans did not do what they were told.,False,snopes
https://www.snopes.com/fact-check/90-percent-red-meat/,Does Biden's Climate Plan Include Cutting 90% of Red Meat From Our Diets?,2021-04-25T03:12:50Z,President Joe Biden's climate plan includes cutting 90% of red meat from Americans' diets by 2030.,False,snopes
https://www.snopes.com/fact-check/joe-biden-felon-ukraine/,Is Joe Biden a Wanted Felon in Ukraine?,2021-04-26T05:08:12Z,"Joe Biden is wanted in Ukraine on ""Class A felony charges.""",False,snopes
https://www.snopes.com/fact-check/85-percent-americans-biden-speech/,Did 85% of Americans Approve of Biden's Speech?,2021-04-29T02:57:39Z,85% of Americans approved of U.S. President Joe Biden's first speech before a joint session of Congress.,False,snopes
https://www.snopes.com/fact-check/ted-cruz-fall-asleep-joe-biden/,Did Ted Cruz Fall Asleep During Biden's Speech?,2021-04-29T04:15:51Z,"Video shows U.S. Sen. Ted Cruz appearing to doze off for a moment during U.S. President Joe Biden’s speech in Congress on April 28, 2021.",True,snopes
https://www.snopes.com/fact-check/harris-biden-debate/,Did Kamala Harris Tell Biden 'You Will Do Whatever the Chinese Tell You' During Dem Debate?,2021-04-29T09:35:23Z,"During a Democratic presidential primary debate, then-candidate Kamala Harris accused then-opponent Joe Biden of doing ""whatever the Chinese tell you to"" because they ""gave your son over a billion dollars.""",False,snopes
https://www.snopes.com/fact-check/republicans-clapped-child-poverty/,Did 'Not a Single Republican' Clap When Biden Mentioned Cutting Child Poverty?,2021-04-30T03:27:55Z,No Congressional Republicans applauded when U.S. President Joe Biden mentioned cutting child poverty during a speech in April 2021.,False,snopes
https://www.snopes.com/fact-check/jill-biden-marriage-proposals/,Did Jill Biden Agree to Marry Joe Biden After Five Proposals?,2021-05-01T01:09:40Z,First lady Jill Biden said she did not agree to marry U.S. President Joe Biden until his fifth proposal.,True,snopes
https://www.snopes.com/fact-check/lin-wood-biden-dead-trump/,Did Lin Wood Find Trump at White House and Biden Missing?,2021-05-01T04:05:30Z,"Attorney Lin Wood toured the White House in April 2021 looking for U.S. President Joe Biden, but found former President Donald Trump instead, while Biden remained missing and possibly dead.",False,snopes
https://www.snopes.com/fact-check/demon-appear-biden-speech/,Did a Demon Appear at Biden's Speech?,2021-05-03T06:33:19Z,A photograph shows a demon standing in the back of the room during President Joe Biden's 2021 joint address to Congress.,Miscaptioned,snopes
https://www.snopes.com/fact-check/biden-taxes-400k/,Did Biden Say People Making Less Than $400K 'Will Not Pay a Single Penny in Taxes'?,2021-05-04T02:36:02Z,"U.S. President Joe Biden said people making less than $400,000 won't pay a single penny in taxes.",Correct Attribution,snopes
https://www.snopes.com/fact-check/joe-biden-rolling-to-remember/,Did Joe Biden End 'Rolling to Remember' Memorial Day Parade?,2021-05-05T05:02:21Z,"U.S. President Joe Biden has ended a 30-year tradition on Memorial Day weekend, called Rolling to Remember, which is a motorcycle parade for veterans.",Mostly False,snopes
https://www.snopes.com/fact-check/biden-omit-god-national-day-of-prayer/,Was Biden 1st President To Omit 'God' in National Prayer Proclamation?,2021-05-07T03:03:36Z,"Joe Biden was the first U.S. president to not use the word ""God"" in his National Day of Prayer Proclamation in 2021.",True,snopes
https://www.snopes.com/fact-check/biden-uncf-funding-copypasta/,Did Biden Revoke $250M That Trump Pledged to Historically Black Colleges?,2021-02-11T04:12:40Z,U.S. President Joe Biden revoked $250 million in funding for Historically Black Colleges and Universities pledged by former President Donald Trump.,False,snopes
https://www.snopes.com/fact-check/biden-pardon-blm-protesters/,"Did Biden Pardon 2,617 BLM Protesters?",2021-02-13T00:34:58Z,"U.S. President Joe Biden pardoned 2,617 Black Lives Matter protesters.",Labeled Satire,snopes
https://www.snopes.com/fact-check/desantis-biden-go-fuck-yourself/,"No, Gov. DeSantis Didn't Tell Biden 'Go F--- Yourself'",2021-02-13T03:38:35Z,"Florida Gov. Ron DeSantis reacted to possible COVID-19 travel restrictions by telling U.S. President Joe Biden, ""Go fuck yourself"" during a February 2021 conference call.",False,snopes
https://www.snopes.com/fact-check/biden-energy-independence/,Did Biden Set US 'Back 50 Years' on Energy Independence Progress?,2021-02-15T09:23:09Z,"After only 10 days in office, Joe Biden sent the United States ""back 50 years"" on its progress toward energy independence.",Mostly False,snopes
https://www.snopes.com/fact-check/power-grid-executive-order/,"No, Biden Didn't Give China Control Over the US Power Grid",2021-02-19T08:09:01Z,"U.S. President Joe Biden signed an executive order giving China access to or control over the U.S. power grid system, causing the Texas power outage of February 2021.",False,snopes
https://www.snopes.com/fact-check/biden-covid-vaccine-2/,Did Biden Claim There Was No COVID-19 Vaccine When He Came Into Office?,2021-02-19T09:07:15Z,"On Feb. 16, 2021, U.S. President Joe Biden falsely claimed a COVID-19 vaccine did not exist when he began his term.",Mixture,snopes
https://www.snopes.com/fact-check/biden-coca-cola-tweet/,Did Biden Tweet About Coca-Cola's Diversity Training?,2021-02-24T02:08:58Z,"U.S. President Joe Biden posted a message on Twitter saying he was ""proud to see Coca-Cola educate their staff in cultural reappropriation.""",False,snopes
https://www.snopes.com/fact-check/biden-department-of-energy-block-texas-power/,Did Biden's Dept. of Energy Block Texas from Increasing Power Before Storm?,2021-02-23T05:56:53Z,The U.S. Department of Energy blocked a request from Texas officials to suspend environmental obligations in order to maximize power generation during a February 2021 winter storm.,False,snopes
https://www.snopes.com/fact-check/joe-biden-n-word-recorded-speech/,Did Joe Biden Use the N-Word in a Recorded Speech?,2021-02-25T02:58:36Z,"On Feb. 19, 2021, U.S. President Joe Biden uttered a racial slur referring to Black people in a recorded speech.",False,snopes
https://www.snopes.com/fact-check/biden-seuss-read-across-america/,Did Biden 'Erase' Dr. Seuss From Read Across America Day?,2021-03-02T04:36:59Z,"U.S. President Joe Biden ""erased"" Dr. Seuss from Read Across America Day.",Mixture,snopes
https://www.snopes.com/fact-check/biden-dogs-kicked-out-white-house/,Were Biden's Dogs Kicked Out of White House Due to Aggressive Behavior?,2021-03-09T08:14:44Z,"In early March 2021, U.S. President Joe Biden and first lady Jill Biden's two dogs were sent to their family home in Delaware because the youngest dog, Major, bit someone at the White House.",Mixture,snopes
https://www.snopes.com/fact-check/biden-green-screen/,Was Biden Filmed Talking to Press in Front of a Green Screen?,2021-03-18T01:09:01Z,A video shows U.S. President Joe Biden talking to reporters in front of a green screen.,False,snopes
https://www.snopes.com/fact-check/biden-falls-on-stairs/,Did Biden Fall on Stairs to Air Force One?,2021-03-19T03:29:08Z,A video shows U.S. President Joe Biden slipping and falling while ascending the stairs of Air Force One.,True,snopes
https://www.snopes.com/fact-check/biden-negroes-colored-quotes/,Did Biden Say He Liked 'Colored Folk' and That 'Negroes' Shouldn't Hold Power?,2021-03-19T05:07:16Z,"U.S. President Joe Biden said: ""Hell, I like all people. White, LGBTQ, even some colored folk."" He also said: ""Negroes should not be allowed to hold positions of power in government.""",False,snopes
https://www.snopes.com/fact-check/biden-120-years/,Did Biden Say 'I Came Into the US Senate 120 Years Ago'?,2021-03-25T06:01:36Z,"Joe Biden said, ""With regard to the filibuster, I believe we should go back to the position of the filibuster that existed just when I came to the United States Senate 120 years ago.""",True,snopes
https://www.snopes.com/fact-check/press-corps-stand-biden-presser/,Did White House Press Corps Physically Stand for Biden at First News Conference?,2021-03-25T06:53:48Z,"Some members of the White House press corps physically stood during the March 25, 2021, news conference when U.S. President Joe Biden entered the room.",True,snopes
https://www.snopes.com/fact-check/biden-walk-away-press-conference/,Did Biden Leave Press Conference Podium as Reporter Asked a Question?,2021-03-27T01:51:57Z,"During U.S. President Joe Biden's first presidential news conference on March 25, 2020, he briefly walked away from the lectern as a reporter asked him a question.",True,snopes
https://www.snopes.com/fact-check/joe-biden-roe-v-wade-quote/,"Did Joe Biden Once Say That Roe v. Wade ""Went Too Far""?",2019-05-17T07:13:06Z,Joe Biden once said that Roe v. Wade — the U.S. Supreme Court case that protects a pregnant woman's freedom to choose whether to have an abortion — went too far.,True,snopes
https://www.snopes.com/fact-check/biden-faux-campaign-website/,Joe Biden Campaign Trolled with Parody Biden2020 Website,2019-06-30T02:58:35Z,The website joebiden.info is Joe Biden's official 2020 presidential campaign site.,False,snopes
https://www.snopes.com/fact-check/biden-says-dui-not-felony/,Did Joe Biden Say He Doesn't Count Drunken Driving as a Felony?,2020-01-28T09:11:03Z,Former U.S. Vice President Joe Biden said he doesn't consider drunken driving a felony.,Correct Attribution,snopes
https://www.snopes.com/fact-check/joe-biden-corn-dog/,Did Joe Biden Say He Eats the Sticks of Corn Dogs?,2020-01-21T09:47:36Z,Joe Biden said he eats the sticks in corn dogs.,False,snopes
https://www.snopes.com/fact-check/biden-racial-jungle-quote/,Did Joe Biden Say He Didn't Want His Kids Growing Up in a 'Racial Jungle'?,2020-03-10T02:51:24Z,"Former U.S. Vice President Joe Biden once said he didn't want his kids to grow up in a ""racial jungle"" in regards to desegregation.",Correct Attribution,snopes
https://www.snopes.com/fact-check/biden-fall-asleep-during-interview/,Does This Video Show Biden Falling Asleep in an Interview?,2020-08-31T05:42:12Z,A video shows 2020 U.S. Democratic presidential nominee Joe Biden falling asleep during a live television interview.,False,snopes
https://www.snopes.com/fact-check/biden-n-word-senate/,Did Biden Use Racial Slurs in the Senate?,2020-10-22T05:40:48Z,Joe Biden used racial slurs in referring to Black people during a Senate committee hearing in 1985.,False,snopes
https://www.snopes.com/fact-check/biden-executive-order-dictator/,"No, Biden Didn't Say 'You Can't Legislate by Executive Order Unless You're a Dictator'",2021-01-29T02:55:11Z,"When he was still a candidate for the presidency in October 2020, U.S. President Joe Biden said, “You can’t legislate by executive order unless you’re a dictator.”",Mostly False,snopes
https://www.snopes.com/fact-check/kevin-seefried-democrat-biden/,Is Alleged Capitol Rioter Kevin Seefried a 'Registered Democrat and Biden Supporter'?,2021-01-29T07:40:23Z,"Kevin Seefried, who carried a Confederate flag into the U.S. Capitol during the attack on the building in January 2021, is registered as a Democrat in Delaware.",Unproven,snopes
https://www.snopes.com/fact-check/harlan-hill-eat-shoe-biden-won/,Did Trump Campaign Adviser Promise To Eat His Shoe If Biden Won?,2021-01-30T03:17:41Z,"On Nov. 3, 2020, Trump campaign adviser Harlan Hill said he'd livestream himself eating his shoe if Joe Biden won the presidential election.",Correct Attribution,snopes
https://www.snopes.com/fact-check/joe-biden-age-of-consent-8/,"No, Joe Biden Did Not Lower the Age of Consent to 8",2021-02-01T06:16:21Z,"U.S. President Joe Biden, or his administration, announced in January 2021 that they would lower the age of sexual consent to 8 years old.",False,snopes
https://www.snopes.com/fact-check/biden-guantamano-bay-vaccine/,Did Biden Give Gitmo Prisoners COVID-19 Vaccines Before Americans?,2021-02-04T05:42:01Z,U.S. President Joe Biden rolled out a plan to administer COVID-19 immunizations to detainees held at the Guantanamo Bay prison camp in Cuba before many Americans had received their first dose.,Mixture,snopes
https://www.snopes.com/fact-check/biden-stepped-up-capital-gains/,Did Biden Vow To Eliminate the 'Stepped-Up' Basis for Capital Gains Tax?,2021-02-03T06:40:58Z,"During the 2020 election, U.S. President Joe Biden called for eliminating the ""stepped-up"" basis for capital gains tax.",True,snopes
https://www.snopes.com/fact-check/fbi-agents-hunter-biden/,"No, An FBI Agent Killed in Florida Wasn't Investigating Hunter Biden's Laptop",2021-02-05T09:25:19Z,One of two FBI agents killed while serving a search warrant in an investigation into violent crimes against children was the top agent in an investigation into child pornography found on Hunter Biden's laptop.,False,snopes
https://www.snopes.com/fact-check/biden-defund-veterans/,Did Biden Announce Plans to Defund Veteran Affairs?,2021-02-06T02:18:44Z,U.S. President Joe Biden announced plans to defund the Department of Veteran Affairs.,Labeled Satire,snopes
https://www.snopes.com/fact-check/biden-fake-air-force-one/,"Does Biden's ""Fake Air Force One"" Prove He Is Not Really President?",2021-02-07T01:42:51Z,"On Joe Biden's first trip home to Delaware as President, the plane he flew was not Air Force One, proving Donald Trump remains President.",False,snopes
https://www.snopes.com/fact-check/joe-biden-stutter/,Does Joe Biden Have a Speech Impediment?,2021-02-07T03:00:22Z,U.S. President Joe Biden has a speech impediment.,True,snopes
https://www.snopes.com/fact-check/joe-bidens-debts/,Joe Biden's Unpaid Campaign Debt,2008-09-05T05:00:00Z,,,snopes
https://www.snopes.com/fact-check/ticket-exchange/,Joe Biden Stepping Down for Hillary Clinton,2008-09-18T05:00:00Z,,,snopes
https://www.snopes.com/fact-check/cue-balls/,Biden Made Disrespectful Joke to Father of Navy SEAL?,2012-10-24T05:00:00Z,,,snopes
https://www.snopes.com/fact-check/strung-beads/,Did Biden Say This About People Questioning His Religion?,2010-06-29T05:00:00Z,"Joe Biden said, ""The next person that tells me I'm not religious, I'm going to shove my rosary beads up their ass.""",Mixture,snopes
https://www.snopes.com/news/2015/06/26/biden-gay-marriage-tweet/,Caped Crusader,2015-06-26T08:38:41Z,,,snopes
https://www.snopes.com/fact-check/joe-biden-germany-pearl-harbor/,Did Joe Biden Misremember Who Attacked Pearl Harbor?,2015-08-04T17:00:00Z,"Vice President Joe Biden once said that ""the Germans"" bombed Pearl Harbor.",False,snopes
https://www.snopes.com/fact-check/biden-blames-lazy-american-women/,Biden Blames 'Lazy American Women' for the Economy?,2016-10-27T05:07:56Z,"Vice President Joe Biden said in a speech that ""lazy American women"" brought about the downfall of the economy because they ""sit around on their behinds, doing nothing.""",False,snopes
https://www.snopes.com/fact-check/biden-woman-gun-photo/,Does a Photograph Show Joe Biden Putting a Gun in a Woman's Mouth?,2017-01-20T03:10:50Z,A photograph captured Joe Biden posing menacingly with an elderly woman and a gun.,False,snopes
https://www.snopes.com/fact-check/was-biden-refused-service-in-2012/,Was Joe Biden Refused Service at 'Crumb and Get It' in 2012?,2018-06-27T05:34:41Z,Vice President Joe Biden was refused service at the Crumb and Get It cookie shop in 2012.,Mixture,snopes
https://www.snopes.com/fact-check/biden-immigrants-already-citizens/,"Did Joe Biden Say He Believes Illegal Immigrants Are ""Already American Citizens”?",2018-11-07T01:24:35Z,Vice President Joe Biden said that illegal immigrants are “already American citizens” to him.,True,snopes
https://www.snopes.com/fact-check/joe-biden-shotgun/,Did Joe Biden Once Advise the Public to Use Shotguns for Self-Defense?,2018-12-19T10:44:13Z,"Former Vice President Joe Biden once said, ""[If] you want to keep someone away from your house, just fire the shotgun through the door.""",Mostly True,snopes
https://www.snopes.com/fact-check/biden-discomforting-photo/,Is This a 'Discomforting' Photograph of Joe Biden with a Boy?,2019-03-15T09:56:33Z,A photograph shows Joe Biden acting in a 'discomforting' manner with a young boy.,Miscaptioned,snopes
https://www.snopes.com/news/2019/05/08/hunter-biden-divorce/,Did Hunter Biden Divorce His Wife for His Deceased Brother's Widow?,2019-05-08T09:44:51Z,,,snopes
https://www.snopes.com/fact-check/joe-biden-put-yall-back-in-chains/,Did Biden Tell Racially Mixed Audience That Republicans Would 'Put Y'All Back in Chains'?,2019-05-15T00:27:38Z,"Sen. Joe Biden told an audience which included hundreds of African Americans that Republican economic policies would ""put y'all back in chains.""",Correct Attribution,snopes
https://www.snopes.com/fact-check/keystone-pipeline-biden/,"Did Biden's Order To Halt Keystone XL Pipeline 'Destroy' 11,000 Jobs?",2021-02-08T00:58:35Z,"U.S. President Joe Biden's Jan. 20, 2021, executive order to halt construction of the Keystone XL pipeline ""destroyed"" 11,000 jobs.",Mixture,snopes
https://www.snopes.com/fact-check/joe-jill-biden-booed-super-bowl/,Were the Bidens Booed During Their Speech at the Super Bowl?,2021-02-08T06:44:07Z,"U.S. President Joe Biden and first lady Jill Biden were booed during their pre-recorded statement that aired just before the Super Bowl game on Feb. 7, 2021.",Unproven,snopes
https://www.snopes.com/fact-check/joe-biden-movie-set-oval-office/,Is This Biden on a Movie Set Resembling the Oval Office?,2021-02-10T01:34:54Z,A photograph shows U.S. President Joe Biden on a movie set designed to look like the Oval Office.,Miscaptioned,snopes
https://www.snopes.com/fact-check/biden-press-conference-notes/,Did Biden Rely on 'Cheat Sheet' During His First Press Conference?,2021-03-29T04:33:26Z,U.S. President Joe Biden referred to printed notes and a sheet that apparently listed the names and thumbnail images of reporters during his first news conference.,True,snopes
https://www.snopes.com/fact-check/hunter-biden-parmesan-cheese/,Did Hunter Biden Say He Smoked Parmesan Cheese?,2021-04-06T06:56:25Z,"In an interview broadcast on April 4, 2021, Hunter Biden, the son of U.S. President Joe Biden, said he mistook parmesan cheese for crack cocaine in the past and accidentally smoked the dairy product.",True,snopes
https://www.snopes.com/fact-check/biden-george-floyd-mlk/,Did Biden Say George Floyd's Death Had Greater 'Worldwide Impact' Than MLK's?,2021-04-07T04:00:18Z,"U.S. President Joe Biden once said ""Dr. King's assassination did not have the worldwide impact that George Floyd's death did.""",Correct Attribution,snopes
